# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
4.0000000000e+00	coolingDuct_slave	-9.8375559295e-01	8.0811726566e+01	1.2821752664e-01
4.0000000000e+00	inlet_slave	-5.0821976835e-21	2.1175823681e-21	-7.9256764231e-25
4.0000000000e+00	default_to_pad1	-2.3487389301e+04	-4.5366431102e+03	-1.6347028492e+02
4.0000000000e+00	default_to_disk	-1.5242859869e+04	4.1426253457e+03	-1.7766798196e+03
4.0000000000e+00	default_to_pad2	-3.0472252889e+04	-3.5701311827e+03	-1.7738929483e+02
5.0000000000e+00	coolingDuct	7.3813952481e-01	1.5151239283e+02	5.3927295014e+00
5.0000000000e+00	coolingDuct_slave	3.8336882422e-01	6.5835251166e+00	1.4058868464e-01
5.0000000000e+00	inlet_slave	-4.4045713257e-20	5.0821976835e-20	-2.1015184782e-24
5.0000000000e+00	default_to_pad1	-2.1312523671e+04	-4.6929765491e+03	-1.7044584424e+02
5.0000000000e+00	default_to_disk	-1.7846480426e+04	6.9323871660e+03	-1.8990637452e+03
5.0000000000e+00	default_to_pad2	-2.8675484214e+04	-4.2370824361e+03	-1.8109153093e+02
6.0000000000e+00	coolingDuct	-6.9465992244e+00	1.2133005241e+02	4.2915305177e+00
6.0000000000e+00	coolingDuct_slave	8.3925790825e-01	2.2275281211e+01	2.0067176271e-01
6.0000000000e+00	inlet_slave	-8.1315162936e-20	8.1315162936e-20	1.4852116495e-24
6.0000000000e+00	default_to_pad1	-2.3653336289e+04	-4.9160481197e+03	-1.7743640794e+02
6.0000000000e+00	default_to_disk	-2.0527930473e+04	9.2088309784e+03	-1.9502271885e+03
6.0000000000e+00	default_to_pad2	-2.6722059583e+04	-4.4985361998e+03	-1.8103885994e+02
7.0000000000e+00	coolingDuct	-2.6162055964e+01	8.1406078617e+01	2.6067216817e+00
7.0000000000e+00	coolingDuct_slave	-5.4161814052e+00	1.9625593937e+01	3.2084197282e-01
7.0000000000e+00	inlet_slave	-1.0842021725e-19	1.0842021725e-19	-4.7613425820e-25
7.0000000000e+00	default_to_pad1	-2.6538579681e+04	-5.0216095332e+03	-1.8527678600e+02
7.0000000000e+00	default_to_disk	-2.1880649034e+04	1.0706057517e+04	-1.9605316447e+03
7.0000000000e+00	default_to_pad2	-2.6520033109e+04	-4.7193934857e+03	-1.8057318621e+02
8.0000000000e+00	coolingDuct	-4.9060412193e+01	8.5220891285e+01	1.3117923153e+00
8.0000000000e+00	coolingDuct_slave	1.0133979936e+00	2.0364515380e+01	5.0918993572e-01
8.0000000000e+00	inlet_slave	-2.1684043450e-19	1.0842021725e-19	-3.2612850823e-23
8.0000000000e+00	default_to_pad1	-2.9766010315e+04	-4.8781436733e+03	-1.9359022544e+02
8.0000000000e+00	default_to_disk	-2.2145722230e+04	1.1575157781e+04	-1.9494881827e+03
8.0000000000e+00	default_to_pad2	-2.6148311533e+04	-5.0774215706e+03	-1.8185079423e+02
9.0000000000e+00	coolingDuct	-4.5987179689e+01	1.4310424604e+02	9.0195524687e-01
9.0000000000e+00	coolingDuct_slave	2.0857590993e+00	1.8529955686e+01	7.3707700250e-01
9.0000000000e+00	inlet_slave	-1.0842021725e-19	2.7105054312e-20	-1.2938573911e-23
9.0000000000e+00	default_to_pad1	-3.3610863061e+04	-4.0424988421e+03	-2.0263639139e+02
9.0000000000e+00	default_to_disk	-2.1648851106e+04	1.1891524772e+04	-1.9311897318e+03
9.0000000000e+00	default_to_pad2	-2.5695335344e+04	-5.0322865259e+03	-1.8169219850e+02
1.0000000000e+01	coolingDuct	-1.4869328295e+01	8.9903976730e+01	1.1933213067e-01
1.0000000000e+01	coolingDuct_slave	-7.5973437287e+01	3.1830020792e+02	1.6986635924e+00
1.0000000000e+01	inlet_slave	-2.0328790734e-20	2.1684043450e-19	1.2841089374e-23
1.0000000000e+01	default_to_pad1	-4.5043211970e+04	-1.5014145114e+04	-4.4704895953e+02
1.0000000000e+01	default_to_disk	-2.1726039677e+04	1.3947898707e+04	-2.1906194951e+03
1.0000000000e+01	default_to_pad2	-3.5670734985e+04	-1.5062701694e+04	-4.2042939143e+02
1.1000000000e+01	coolingDuct	-1.0462960461e+01	9.1995675259e+01	6.7830764881e-01
1.1000000000e+01	coolingDuct_slave	-1.0263748048e+02	2.1672615833e+02	1.8052340512e+00
1.1000000000e+01	inlet_slave	-1.6940658945e-21	2.7105054312e-19	3.0067318540e-23
1.1000000000e+01	default_to_pad1	-4.8230642936e+04	-1.4910817068e+04	-4.5761158814e+02
1.1000000000e+01	default_to_disk	-2.1059408130e+04	1.2619470481e+04	-2.1838438901e+03
1.1000000000e+01	default_to_pad2	-3.5076727566e+04	-1.5078091161e+04	-4.2027023208e+02
1.2000000000e+01	coolingDuct	-3.4799545647e+01	9.1397367235e+01	7.6791093716e-01
1.2000000000e+01	coolingDuct_slave	-1.0063934289e+02	2.2371243779e+02	1.8584055018e+00
1.2000000000e+01	inlet_slave	-3.1170812459e-19	5.4210108624e-19	1.4139126066e-23
1.2000000000e+01	default_to_pad1	-5.0612464662e+04	-1.5470787829e+04	-4.6784382576e+02
1.2000000000e+01	default_to_disk	-2.0666405454e+04	1.0790525839e+04	-2.1779931099e+03
1.2000000000e+01	default_to_pad2	-3.4442730172e+04	-1.4943472063e+04	-4.2012912070e+02
1.3000000000e+01	coolingDuct	-1.6100187388e+02	8.8675266485e+01	2.8248666643e-01
1.3000000000e+01	coolingDuct_slave	-1.5006919977e+01	2.3111963145e+02	1.8295754415e+00
1.3000000000e+01	inlet_slave	-1.0842021725e-19	2.2361669808e-19	6.5182372048e-24
1.3000000000e+01	default_to_pad1	-5.1894038347e+04	-1.5357104943e+04	-4.7707779489e+02
1.3000000000e+01	default_to_disk	-2.0582860639e+04	1.0223488753e+04	-2.1722093137e+03
1.3000000000e+01	default_to_pad2	-3.3983755383e+04	-1.4810187708e+04	-4.2006668542e+02
1.4000000000e+01	coolingDuct	-7.6390489471e+01	8.6639062875e+01	-1.7949535815e-01
1.4000000000e+01	coolingDuct_slave	-1.0226995748e+01	1.6858585726e+02	1.7483214620e+00
1.4000000000e+01	inlet_slave	-2.9815559743e-19	4.7433845046e-20	-3.5971925977e-23
1.4000000000e+01	default_to_pad1	-5.2146814218e+04	-1.5384708253e+04	-4.8794453291e+02
1.4000000000e+01	default_to_disk	-2.0610012081e+04	9.8101493509e+03	-2.1657352290e+03
1.4000000000e+01	default_to_pad2	-3.3484279406e+04	-1.4610182165e+04	-4.2004327860e+02
1.5000000000e+01	coolingDuct	-6.2791367925e+01	8.4965702469e+01	-5.9708655890e-01
1.5000000000e+01	coolingDuct_slave	-1.3418971466e+01	2.0824985784e+02	1.6291516885e+00
1.5000000000e+01	inlet_slave	-1.2197274440e-19	6.7762635780e-20	-1.6539453214e-23
1.5000000000e+01	default_to_pad1	-5.2195835597e+04	-1.5131677175e+04	-5.0188277439e+02
1.5000000000e+01	default_to_disk	-2.0686555473e+04	9.3518769939e+03	-2.1583341840e+03
1.5000000000e+01	default_to_pad2	-3.2931638618e+04	-1.4425523082e+04	-4.2002895279e+02
1.6000000000e+01	coolingDuct	-8.5727842082e+01	8.4444896933e+01	-7.5767824511e-01
1.6000000000e+01	coolingDuct_slave	-1.5636001967e+01	1.6370229435e+02	1.5170579553e+00
1.6000000000e+01	inlet_slave	-7.2844833464e-20	3.0493186101e-20	-1.3392539076e-23
1.6000000000e+01	default_to_pad1	-5.2227297763e+04	-1.5057759238e+04	-5.1538040660e+02
1.6000000000e+01	default_to_disk	-2.0746785656e+04	8.8215133180e+03	-2.1503514061e+03
1.6000000000e+01	default_to_pad2	-3.2349375582e+04	-1.4310308599e+04	-4.1970693099e+02
1.7000000000e+01	coolingDuct	-6.5083577461e+01	8.4423562376e+01	-7.2966494443e-01
1.7000000000e+01	coolingDuct_slave	-1.6702141545e+01	1.6535812336e+02	1.4155362720e+00
1.7000000000e+01	inlet_slave	-2.7105054312e-20	3.8963515574e-20	2.6265781956e-24
1.7000000000e+01	default_to_pad1	-5.2810672151e+04	-1.4059395086e+04	-5.2871832230e+02
1.7000000000e+01	default_to_disk	-2.0750154608e+04	8.3760483195e+03	-2.1412130312e+03
1.7000000000e+01	default_to_pad2	-3.1769026492e+04	-1.4288222793e+04	-4.1898455529e+02
1.8000000000e+01	coolingDuct	-5.0161382643e+01	8.5369718042e+01	-6.4478139494e-01
1.8000000000e+01	coolingDuct_slave	-1.7263767836e+01	1.6813567441e+02	1.3560003667e+00
1.8000000000e+01	inlet_slave	-2.0328790734e-20	1.4399560103e-20	-3.3282247426e-25
1.8000000000e+01	default_to_pad1	-5.3625782322e+04	-1.3528032758e+04	-5.4223325291e+02
1.8000000000e+01	default_to_disk	-2.0727561719e+04	8.8394892245e+03	-2.1349846950e+03
1.8000000000e+01	default_to_pad2	-3.1230426727e+04	-1.4331452506e+04	-4.1789827691e+02
1.9000000000e+01	coolingDuct	-4.7926591998e+01	8.7087855718e+01	-5.8456043334e-01
1.9000000000e+01	coolingDuct_slave	-1.7572381521e+01	1.7961493515e+02	1.3457177269e+00
1.9000000000e+01	inlet_slave	-1.3552527156e-20	3.2187251996e-20	1.0972164937e-24
1.9000000000e+01	default_to_pad1	-5.4102835897e+04	-1.3530775228e+04	-5.5524614319e+02
1.9000000000e+01	default_to_disk	-2.0678249950e+04	8.3523777698e+03	-2.1307320603e+03
1.9000000000e+01	default_to_pad2	-3.0732815252e+04	-1.4529704189e+04	-4.1644374404e+02
2.0000000000e+01	coolingDuct	-1.3077503573e+01	6.6169319917e+00	-4.0127705853e-02
2.0000000000e+01	coolingDuct_slave	-4.2335434859e+01	1.5296948500e+01	-1.6246402011e-01
2.0000000000e+01	inlet_slave	-4.0657581468e-20	2.7105054312e-20	-5.5321692370e-25
2.0000000000e+01	default_to_pad1	-5.0481379545e+04	-1.1927080057e+04	-5.2400403250e+02
2.0000000000e+01	default_to_disk	-2.0491945687e+04	6.9738312034e+03	-2.0916028583e+03
2.0000000000e+01	default_to_pad2	-3.0103494802e+04	-1.4722954644e+04	-4.0691841696e+02
2.1000000000e+01	coolingDuct	-2.0806999815e+01	4.1967706869e+00	-7.6305549714e-02
2.1000000000e+01	coolingDuct_slave	-3.1469965513e+01	2.5820809476e+01	-6.7563794395e-02
2.1000000000e+01	inlet_slave	-2.3716922523e-20	3.3881317890e-20	2.8018082371e-24
2.1000000000e+01	default_to_pad1	-5.0357694739e+04	-1.1947109319e+04	-5.3328208895e+02
2.1000000000e+01	default_to_disk	-2.0376701021e+04	7.1901735576e+03	-2.0865941940e+03
2.1000000000e+01	default_to_pad2	-2.9968676077e+04	-1.5066226868e+04	-4.0553317076e+02
2.2000000000e+01	coolingDuct	-2.4980364493e+01	3.3512381384e+00	-1.2127028772e-01
2.2000000000e+01	coolingDuct_slave	-6.3609839809e+01	1.8945817208e+01	4.4665349804e-02
2.2000000000e+01	inlet_slave	-4.0657581468e-20	2.7105054312e-20	-2.3684335251e-24
2.2000000000e+01	default_to_pad1	-5.1183282875e+04	-1.1661066571e+04	-5.4091290767e+02
2.2000000000e+01	default_to_disk	-2.0252509737e+04	7.1005822447e+03	-2.0817670240e+03
2.2000000000e+01	default_to_pad2	-2.9933916498e+04	-1.5506661821e+04	-4.0458512257e+02
2.3000000000e+01	coolingDuct	-2.2517261051e+01	5.8254614913e+00	-1.5826820066e-01
2.3000000000e+01	coolingDuct_slave	-1.0415748498e+02	2.1025282799e+01	1.7962192607e-01
2.3000000000e+01	inlet_slave	-2.3716922523e-20	6.7762635780e-21	-2.5488898071e-24
2.3000000000e+01	default_to_pad1	-5.2309418840e+04	-1.1701822508e+04	-5.4735935306e+02
2.3000000000e+01	default_to_disk	-2.0133061412e+04	7.4327039162e+03	-2.0773701960e+03
2.3000000000e+01	default_to_pad2	-2.9919653462e+04	-1.5403845207e+04	-4.0425675607e+02
2.4000000000e+01	coolingDuct	-2.0271260451e+01	7.8841895092e+00	-1.7084142853e-01
2.4000000000e+01	coolingDuct_slave	-7.8307511450e+01	2.2620123108e+01	3.0486195050e-01
2.4000000000e+01	inlet_slave	-7.9409338805e-23	6.7762635780e-21	7.3330537311e-25
2.4000000000e+01	default_to_pad1	-5.3162901215e+04	-1.2071160702e+04	-5.5321384794e+02
2.4000000000e+01	default_to_disk	-2.0019967539e+04	7.0823680889e+03	-2.0728937184e+03
2.4000000000e+01	default_to_pad2	-2.9918279752e+04	-1.5412830571e+04	-4.0436889875e+02
2.5000000000e+01	coolingDuct	-1.7963489183e+01	9.3556414544e+00	-1.6722075118e-01
2.5000000000e+01	coolingDuct_slave	-2.2435107118e+01	4.2504736718e+01	3.9927593993e-01
2.5000000000e+01	inlet_slave	-7.6232965253e-21	1.3552527156e-20	4.5661904236e-25
2.5000000000e+01	default_to_pad1	-5.3769208558e+04	-1.2393619617e+04	-5.5820718171e+02
2.5000000000e+01	default_to_disk	-1.9933374172e+04	5.9530918301e+03	-2.0693466990e+03
2.5000000000e+01	default_to_pad2	-2.9924081683e+04	-1.5555558203e+04	-4.0461629662e+02
2.6000000000e+01	coolingDuct	-1.6922849959e+01	1.0183871435e+01	-1.6034445379e-01
2.6000000000e+01	coolingDuct_slave	-2.4511924413e+01	2.3393465038e+01	4.4171457111e-01
2.6000000000e+01	inlet_slave	-1.3552527156e-20	4.7433845046e-20	-6.0891037809e-25
2.6000000000e+01	default_to_pad1	-5.4162360543e+04	-1.2640527511e+04	-5.6257474006e+02
2.6000000000e+01	default_to_disk	-1.9876074380e+04	4.6503201028e+03	-2.0664691532e+03
2.6000000000e+01	default_to_pad2	-2.9933861259e+04	-1.5564426782e+04	-4.0462394153e+02
2.7000000000e+01	coolingDuct	-1.6433109915e+01	1.0396322346e+01	-1.5363840019e-01
2.7000000000e+01	coolingDuct_slave	-9.4664999692e+01	2.2494749920e+01	4.2912242883e-01
2.7000000000e+01	inlet_slave	-2.0328790734e-20	3.0493186101e-20	9.9153303854e-26
2.7000000000e+01	default_to_pad1	-5.4421513977e+04	-1.2795734436e+04	-5.6688447488e+02
2.7000000000e+01	default_to_disk	-1.9848623298e+04	4.1409897210e+03	-2.0645866084e+03
2.7000000000e+01	default_to_pad2	-2.9945827614e+04	-1.5643170815e+04	-4.0447526834e+02
2.8000000000e+01	coolingDuct	-1.6394857869e+01	9.9993242283e+00	-1.4984419628e-01
2.8000000000e+01	coolingDuct_slave	-1.1501949513e+02	2.0982852826e+01	3.6684841043e-01
2.8000000000e+01	inlet_slave	-4.4045713257e-20	7.6232965253e-21	-2.6243763534e-24
2.8000000000e+01	default_to_pad1	-5.4629634058e+04	-1.2840199157e+04	-5.7135119862e+02
2.8000000000e+01	default_to_disk	-1.9839494548e+04	3.9222513919e+03	-2.0629381231e+03
2.8000000000e+01	default_to_pad2	-2.9955404501e+04	-1.5491312281e+04	-4.0422302360e+02
2.9000000000e+01	coolingDuct	-1.6617151877e+01	9.1951332138e+00	-1.4911685006e-01
2.9000000000e+01	coolingDuct_slave	-3.4759597925e+01	1.9289490774e+01	2.7051252335e-01
2.9000000000e+01	inlet_slave	-3.3881317890e-21	1.1858461262e-20	1.2706571349e-24
2.9000000000e+01	default_to_pad1	-5.4807778028e+04	-1.2535685981e+04	-5.7603453604e+02
2.9000000000e+01	default_to_disk	-1.9837888382e+04	3.7005145746e+03	-2.0616155113e+03
2.9000000000e+01	default_to_pad2	-2.9959459433e+04	-1.5446109120e+04	-4.0392287910e+02
3.0000000000e+01	coolingDuct	-6.3185608995e+00	4.2131109303e+00	-2.5324309776e-02
3.0000000000e+01	coolingDuct_slave	-2.1561332375e+01	6.4892317479e+01	-1.5024292326e-02
3.0000000000e+01	inlet_slave	-3.3881317890e-21	3.3881317890e-21	9.2840645674e-26
3.0000000000e+01	default_to_pad1	-5.3664553140e+04	-1.2607580920e+04	-5.6025208676e+02
3.0000000000e+01	default_to_disk	-1.9791177113e+04	3.6014562798e+03	-2.0447537769e+03
3.0000000000e+01	default_to_pad2	-3.0114432345e+04	-1.5329655333e+04	-4.0231507996e+02
3.1000000000e+01	coolingDuct	-6.6886408149e+00	4.3759910445e+00	-2.7304195875e-02
3.1000000000e+01	coolingDuct_slave	-2.8516187200e+01	1.2238383583e+01	-1.3496798020e-01
3.1000000000e+01	inlet_slave	-1.6940658945e-21	3.3881317890e-21	3.0165996072e-25
3.1000000000e+01	default_to_pad1	-5.3745416521e+04	-1.2803700523e+04	-5.6464197498e+02
3.1000000000e+01	default_to_disk	-1.9780964835e+04	3.7253048167e+03	-2.0432658977e+03
3.1000000000e+01	default_to_pad2	-3.0108079622e+04	-1.5411698094e+04	-4.0187563543e+02
3.2000000000e+01	coolingDuct	-9.6554561694e+00	4.2224193883e+00	-2.9240496980e-02
3.2000000000e+01	coolingDuct_slave	-6.0522628945e+01	1.0012142314e+01	-2.4711765690e-01
3.2000000000e+01	inlet_slave	-3.3881317890e-21	3.3881317890e-21	1.8552761372e-25
3.2000000000e+01	default_to_pad1	-5.3765215343e+04	-1.3030278165e+04	-5.6872910060e+02
3.2000000000e+01	default_to_disk	-1.9764162242e+04	4.1227702654e+03	-2.0418664418e+03
3.2000000000e+01	default_to_pad2	-3.0097695249e+04	-1.5507848574e+04	-4.0129986409e+02
3.3000000000e+01	coolingDuct	-1.2077329532e+01	4.4573522020e+00	-2.9752157185e-02
3.3000000000e+01	coolingDuct_slave	-6.2742325033e+01	8.7416108133e+00	-3.4130493553e-01
3.3000000000e+01	inlet_slave	-3.3881317890e-21	8.4703294725e-22	-1.8834418469e-26
3.3000000000e+01	default_to_pad1	-5.3743765666e+04	-1.3082534331e+04	-5.7239302973e+02
3.3000000000e+01	default_to_disk	-1.9739838768e+04	4.5223152400e+03	-2.0408249782e+03
3.3000000000e+01	default_to_pad2	-3.0085536647e+04	-1.5500813249e+04	-4.0061714062e+02
3.4000000000e+01	coolingDuct	-1.3626900875e+01	4.3885347394e+00	-2.8584408842e-02
3.4000000000e+01	coolingDuct_slave	-3.1199845344e+01	3.6519289917e+01	-4.1944086065e-01
3.4000000000e+01	inlet_slave	-3.3881317890e-21	8.4703294725e-22	-6.1994111566e-25
3.4000000000e+01	default_to_pad1	-5.3695311567e+04	-1.3171588156e+04	-5.7565708033e+02
3.4000000000e+01	default_to_disk	-1.9709501205e+04	4.8458475693e+03	-2.0405555387e+03
3.4000000000e+01	default_to_pad2	-3.0071702675e+04	-1.5405496228e+04	-3.9988785721e+02
3.5000000000e+01	coolingDuct	-1.4400001035e+01	4.7243499498e+00	-2.6665225466e-02
3.5000000000e+01	coolingDuct_slave	-3.2680820577e+01	1.6781283806e+01	-4.8901644818e-01
3.5000000000e+01	inlet_slave	-1.6940658945e-21	2.1175823681e-21	2.9306704467e-26
3.5000000000e+01	default_to_pad1	-5.3627900449e+04	-1.3195985785e+04	-5.7856493892e+02
3.5000000000e+01	default_to_disk	-1.9671896519e+04	5.1417493984e+03	-2.0412174635e+03
3.5000000000e+01	default_to_pad2	-3.0057051065e+04	-1.5322060853e+04	-3.9915185969e+02
3.6000000000e+01	coolingDuct	-1.4735496891e+01	4.6895149747e+00	-2.1221668924e-02
3.6000000000e+01	coolingDuct_slave	-5.3862734614e+01	9.2795010859e+00	-5.4801365479e-01
3.6000000000e+01	inlet_slave	-2.9646153154e-21	6.7762635780e-21	3.1171004203e-25
3.6000000000e+01	default_to_pad1	-5.3540513298e+04	-1.3442310313e+04	-5.8111598887e+02
3.6000000000e+01	default_to_disk	-1.9623348551e+04	5.3574361943e+03	-2.0418678883e+03
3.6000000000e+01	default_to_pad2	-3.0039118210e+04	-1.5249081354e+04	-3.9843130497e+02
3.7000000000e+01	coolingDuct	-1.4571048477e+01	5.0246535040e+00	-1.5424753672e-02
3.7000000000e+01	coolingDuct_slave	-6.4934733362e+01	8.4647616569e+00	-5.9965782325e-01
3.7000000000e+01	inlet_slave	-5.5057141572e-21	3.3881317890e-21	-3.2356925147e-25
3.7000000000e+01	default_to_pad1	-5.3440167185e+04	-1.3463814350e+04	-5.8336383664e+02
3.7000000000e+01	default_to_disk	-1.9568828511e+04	5.5012642103e+03	-2.0424245821e+03
3.7000000000e+01	default_to_pad2	-3.0021553101e+04	-1.5173936084e+04	-3.9775379466e+02
3.8000000000e+01	coolingDuct	-1.5508578119e+01	5.2308808585e+00	-9.7384333891e-03
3.8000000000e+01	coolingDuct_slave	-5.5299182647e+01	7.8258403469e+00	-6.4635469973e-01
3.8000000000e+01	inlet_slave	-8.4703294725e-21	4.2351647363e-21	3.8077746965e-25
3.8000000000e+01	default_to_pad1	-5.3330965248e+04	-1.3338808265e+04	-5.8538078485e+02
3.8000000000e+01	default_to_disk	-1.9513106205e+04	5.5768130070e+03	-2.0430549816e+03
3.8000000000e+01	default_to_pad2	-3.0005722204e+04	-1.5098733874e+04	-3.9714160818e+02
3.9000000000e+01	coolingDuct	-1.6503236253e+01	6.5143286482e+00	-3.8548385434e-03
3.9000000000e+01	coolingDuct_slave	-3.4776612421e+01	3.2521234337e+01	-6.8682600842e-01
3.9000000000e+01	inlet_slave	-3.3881317890e-21	9.3173624198e-21	4.5182880121e-25
3.9000000000e+01	default_to_pad1	-5.3214837888e+04	-1.3284508609e+04	-5.8719980988e+02
3.9000000000e+01	default_to_disk	-1.9454771225e+04	5.7668636515e+03	-2.0434506755e+03
3.9000000000e+01	default_to_pad2	-2.9992206004e+04	-1.5019210254e+04	-3.9661130464e+02
4.0000000000e+01	coolingDuct	-3.7631330714e+00	5.4442162524e+00	2.7773698512e-04
4.0000000000e+01	coolingDuct_slave	-1.9189179232e+01	1.8508486630e+01	-6.0158217019e-02
4.0000000000e+01	inlet_slave	-5.0821976835e-21	3.3881317890e-21	1.3866060245e-25
4.0000000000e+01	default_to_pad1	-5.2660335449e+04	-1.3182772326e+04	-5.7840707382e+02
4.0000000000e+01	default_to_disk	-1.9370603078e+04	5.8040513011e+03	-2.0350287874e+03
4.0000000000e+01	default_to_pad2	-2.9982422596e+04	-1.5055127960e+04	-3.9620277593e+02
4.1000000000e+01	coolingDuct	-5.1408957754e+00	5.6541512848e+00	3.5824596033e-03
4.1000000000e+01	coolingDuct_slave	-1.9427403403e+01	1.3233029415e+01	-9.0018815665e-02
4.1000000000e+01	inlet_slave	-1.0587911841e-21	1.0587911841e-22	-9.2938667629e-26
4.1000000000e+01	default_to_pad1	-5.2537364078e+04	-1.3203743155e+04	-5.7991382686e+02
4.1000000000e+01	default_to_disk	-1.9304861799e+04	5.8620432102e+03	-2.0348749454e+03
4.1000000000e+01	default_to_pad2	-2.9971526195e+04	-1.4999849169e+04	-3.9563317961e+02
4.2000000000e+01	coolingDuct	-3.6597718690e+00	6.5177018466e+00	5.8184490916e-03
4.2000000000e+01	coolingDuct_slave	-2.2999977962e+01	1.2733193425e+01	-1.1563941031e-01
4.2000000000e+01	inlet_slave	-6.3527471044e-22	2.1175823681e-22	-7.4003498220e-27
4.2000000000e+01	default_to_pad1	-5.2417118768e+04	-1.3211087499e+04	-5.8145857711e+02
4.2000000000e+01	default_to_disk	-1.9238635767e+04	5.8713279810e+03	-2.0347969542e+03
4.2000000000e+01	default_to_pad2	-2.9962424909e+04	-1.4972783872e+04	-3.9510164172e+02
4.3000000000e+01	coolingDuct	-3.7671194772e+00	7.8255842059e+00	7.8994695126e-03
4.3000000000e+01	coolingDuct_slave	-2.0846577699e+01	1.2272045670e+01	-1.3251345011e-01
4.3000000000e+01	inlet_slave	-1.3234889801e-23	8.4703294725e-22	8.1161374685e-26
4.3000000000e+01	default_to_pad1	-5.2299790160e+04	-1.3174462941e+04	-5.8293414325e+02
4.3000000000e+01	default_to_disk	-1.9173605256e+04	5.8501272641e+03	-2.0347237479e+03
4.3000000000e+01	default_to_pad2	-2.9956372773e+04	-1.4976112989e+04	-3.9470860962e+02
4.4000000000e+01	coolingDuct	-3.6456428043e+00	8.9209877842e+00	9.4420447340e-03
4.4000000000e+01	coolingDuct_slave	-2.1422856758e+01	4.5752360776e+01	-1.4303420598e-01
4.4000000000e+01	inlet_slave	-4.2351647363e-22	8.4703294725e-22	-2.0891651183e-26
4.4000000000e+01	default_to_pad1	-5.2190496981e+04	-1.3098341768e+04	-5.8435842151e+02
4.4000000000e+01	default_to_disk	-1.9108545768e+04	5.8184231212e+03	-2.0344249137e+03
4.4000000000e+01	default_to_pad2	-2.9950235376e+04	-1.5000416262e+04	-3.9438320051e+02
4.5000000000e+01	coolingDuct	-3.0758243132e+00	1.0107792108e+01	1.0787135129e-02
4.5000000000e+01	coolingDuct_slave	-2.1865127621e+01	1.1689484188e+01	-1.5090836675e-01
4.5000000000e+01	inlet_slave	-4.2351647363e-22	4.2351647363e-22	-3.1438619901e-26
4.5000000000e+01	default_to_pad1	-5.2089552703e+04	-1.2970481502e+04	-5.8574590278e+02
4.5000000000e+01	default_to_disk	-1.9046618545e+04	5.7951822478e+03	-2.0341030605e+03
4.5000000000e+01	default_to_pad2	-2.9946548697e+04	-1.5037962159e+04	-3.9414666582e+02
4.6000000000e+01	coolingDuct	-2.8944759448e+00	1.1033641676e+01	1.1399631801e-02
4.6000000000e+01	coolingDuct_slave	-2.2252973153e+01	1.1390003594e+01	-1.5362488592e-01
4.6000000000e+01	inlet_slave	-6.6174449004e-24	4.2351647363e-22	1.0669004647e-25
4.6000000000e+01	default_to_pad1	-5.2000271127e+04	-1.2795512128e+04	-5.8702543679e+02
4.6000000000e+01	default_to_disk	-1.8987063205e+04	5.7948200329e+03	-2.0335062042e+03
4.6000000000e+01	default_to_pad2	-2.9943025131e+04	-1.5091041105e+04	-3.9399157477e+02
4.7000000000e+01	coolingDuct	-2.4628604949e+00	1.1796235350e+01	1.1772340959e-02
4.7000000000e+01	coolingDuct_slave	-2.2653925373e+01	1.1023773604e+01	-1.5488121408e-01
4.7000000000e+01	inlet_slave	-4.2351647363e-22	4.2351647363e-22	-9.3793651821e-27
