# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
4.7000000000e+01	inlet_slave	-7.9409338805e-23	5.2939559203e-23	-3.2358581073e-27
4.7000000000e+01	default_to_pad1	-4.2571366021e+04	-1.4850519575e+04	-5.1705071044e+02
4.7000000000e+01	default_to_disk	-1.7977893572e+04	5.7694705701e+03	-2.0780412627e+03
4.7000000000e+01	default_to_pad2	-2.8758753543e+04	-1.5461439659e+04	-4.0095763476e+02
4.8000000000e+01	coolingDuct	-1.8657163482e+00	1.6250403587e+01	7.7730137007e-03
4.8000000000e+01	coolingDuct_slave	-2.4372470444e+01	1.9476691296e+01	-1.2386829576e-02
4.8000000000e+01	inlet_slave	-3.9704669403e-23	2.6469779602e-22	2.2606808680e-26
4.8000000000e+01	default_to_pad1	-4.2460960233e+04	-1.4981902076e+04	-5.1712264116e+02
4.8000000000e+01	default_to_disk	-1.7945842669e+04	5.8423868902e+03	-2.0778753476e+03
4.8000000000e+01	default_to_pad2	-2.8769360329e+04	-1.5493880184e+04	-4.0027578142e+02
4.9000000000e+01	coolingDuct	-4.5025103375e+00	1.5552064959e+01	6.6937406588e-03
4.9000000000e+01	coolingDuct_slave	-2.3991479229e+01	4.6761180854e+01	-8.4585471910e-03
4.9000000000e+01	inlet_slave	-1.8528845721e-22	1.2573145311e-22	-1.5433338736e-27
4.9000000000e+01	default_to_pad1	-4.2352280884e+04	-1.5094726178e+04	-5.1713220527e+02
4.9000000000e+01	default_to_disk	-1.7915836719e+04	5.9258878487e+03	-2.0777698632e+03
4.9000000000e+01	default_to_pad2	-2.8778832191e+04	-1.5515805775e+04	-3.9988073465e+02
5.0000000000e+01	coolingDuct	-3.9450350105e+00	7.8059947196e+00	3.0211394544e-03
5.0000000000e+01	coolingDuct_slave	-2.1467330955e+01	2.1504205227e+01	-8.3677879258e-04
5.0000000000e+01	inlet_slave	-2.8951321439e-23	1.3234889801e-22	1.0831117059e-26
5.0000000000e+01	default_to_pad1	-4.2068025141e+04	-1.5153806968e+04	-5.1636402651e+02
5.0000000000e+01	default_to_disk	-1.7884724907e+04	5.7883741229e+03	-2.0770056291e+03
5.0000000000e+01	default_to_pad2	-2.8891366131e+04	-1.5695974345e+04	-4.0360408683e+02
