# Wall heat-flux 
# Time           	patch            	min              	max              	integral         
1.3000000000e+01	disk_to_pad1	-8.4024928267e+04	-5.0896285723e+04	-1.0398723579e+03
1.4000000000e+01	disk_to_default	-8.9740229245e+03	2.0335052761e+04	2.0635072973e+03
1.4000000000e+01	disk_to_pad2	-8.3202085527e+04	-6.4816359798e+04	-1.0822852245e+03
1.4000000000e+01	disk_to_pad1	-8.3614954479e+04	-5.0108185846e+04	-1.0328517454e+03
1.5000000000e+01	disk_to_default	-8.7419498858e+03	2.0340138963e+04	2.0579230606e+03
1.5000000000e+01	disk_to_pad2	-8.3307780991e+04	-6.4997917761e+04	-1.0834134313e+03
1.5000000000e+01	disk_to_pad1	-8.2845837569e+04	-4.9745035995e+04	-1.0236805188e+03
1.6000000000e+01	disk_to_default	-8.3749162307e+03	2.0348768125e+04	2.0517048287e+03
1.6000000000e+01	disk_to_pad2	-8.3419618166e+04	-6.5177439014e+04	-1.0844905433e+03
1.6000000000e+01	disk_to_pad1	-8.1871942461e+04	-4.9481369461e+04	-1.0131873671e+03
1.7000000000e+01	disk_to_default	-8.1872065486e+03	2.0299935082e+04	2.0435275683e+03
1.7000000000e+01	disk_to_pad2	-8.3507498862e+04	-6.5365594227e+04	-1.0856774784e+03
1.7000000000e+01	disk_to_pad1	-8.1440129228e+04	-4.9383118592e+04	-1.0041162274e+03
1.8000000000e+01	disk_to_default	-8.5873652290e+03	2.0244624306e+04	2.0385257800e+03
1.8000000000e+01	disk_to_pad2	-8.3615480244e+04	-6.5536719856e+04	-1.0872105177e+03
1.8000000000e+01	disk_to_pad1	-8.1119046951e+04	-4.9341389100e+04	-9.9599085213e+02
1.9000000000e+01	disk_to_default	-8.0411742794e+03	2.0178546677e+04	2.0353062211e+03
1.9000000000e+01	disk_to_pad2	-8.3701213929e+04	-6.5707070767e+04	-1.0890298488e+03
1.9000000000e+01	disk_to_pad1	-8.0692478707e+04	-4.9374136553e+04	-9.8774524285e+02
2.0000000000e+01	disk_to_default	-7.2151434396e+03	2.0101939608e+04	2.0335375011e+03
2.0000000000e+01	disk_to_pad2	-8.3756514256e+04	-6.5915381438e+04	-1.0909762980e+03
2.0000000000e+01	disk_to_pad1	-8.0360774416e+04	-4.9499080913e+04	-9.7952866936e+02
2.1000000000e+01	disk_to_default	-7.2057054328e+03	2.0013591310e+04	2.0311787566e+03
2.1000000000e+01	disk_to_pad2	-8.3964570364e+04	-6.6082952107e+04	-1.0929236646e+03
2.1000000000e+01	disk_to_pad1	-8.0253238352e+04	-4.9669428598e+04	-9.7260942530e+02
2.2000000000e+01	disk_to_default	-7.0865901770e+03	1.9921846108e+04	2.0282820289e+03
2.2000000000e+01	disk_to_pad2	-8.4079451601e+04	-6.6226720236e+04	-1.0943370138e+03
2.2000000000e+01	disk_to_pad1	-8.0177121237e+04	-4.9848714611e+04	-9.6678767533e+02
2.3000000000e+01	disk_to_default	-7.3982768412e+03	1.9823245247e+04	2.0251368977e+03
2.3000000000e+01	disk_to_pad2	-8.4006521289e+04	-6.6398981209e+04	-1.0951732332e+03
2.3000000000e+01	disk_to_pad1	-8.0112414907e+04	-5.0004685647e+04	-9.6213620510e+02
2.4000000000e+01	disk_to_default	-6.9725303950e+03	1.9719322421e+04	2.0215117539e+03
2.4000000000e+01	disk_to_pad2	-8.3799259796e+04	-6.6562246311e+04	-1.0954881207e+03
2.4000000000e+01	disk_to_pad1	-8.0016069566e+04	-5.0154769993e+04	-9.5834828615e+02
2.5000000000e+01	disk_to_default	-5.8001528058e+03	1.9634290307e+04	2.0185031467e+03
2.5000000000e+01	disk_to_pad2	-8.3552687643e+04	-6.6719149194e+04	-1.0954436657e+03
2.5000000000e+01	disk_to_pad1	-7.9857773872e+04	-5.0302536427e+04	-9.5492464353e+02
2.6000000000e+01	disk_to_default	-4.8573784237e+03	1.9578069992e+04	2.0157856519e+03
2.6000000000e+01	disk_to_pad2	-8.3506166437e+04	-6.6904563659e+04	-1.0954871585e+03
2.6000000000e+01	disk_to_pad1	-7.9689318769e+04	-5.0449065708e+04	-9.5209037382e+02
2.7000000000e+01	disk_to_default	-4.3430126686e+03	1.9551732921e+04	2.0141540204e+03
2.7000000000e+01	disk_to_pad2	-8.3649813835e+04	-6.7078640160e+04	-1.0958209996e+03
2.7000000000e+01	disk_to_pad1	-7.9529431336e+04	-5.0583745611e+04	-9.4964471961e+02
2.8000000000e+01	disk_to_default	-4.1498369526e+03	1.9550892819e+04	2.0128331167e+03
2.8000000000e+01	disk_to_pad2	-8.3792139313e+04	-6.7217904312e+04	-1.0962578129e+03
2.8000000000e+01	disk_to_pad1	-7.9314046970e+04	-5.0691732986e+04	-9.4713856183e+02
2.9000000000e+01	disk_to_default	-3.6941787908e+03	1.9558545238e+04	2.0118491454e+03
2.9000000000e+01	disk_to_pad2	-8.3863896657e+04	-6.7328583204e+04	-1.0966446655e+03
2.9000000000e+01	disk_to_pad1	-7.8987355067e+04	-5.0775872677e+04	-9.4436209941e+02
3.0000000000e+01	disk_to_default	-3.6527272570e+03	1.9574667074e+04	2.0116279250e+03
3.0000000000e+01	disk_to_pad2	-8.3930040070e+04	-6.7397899240e+04	-1.0970152124e+03
3.0000000000e+01	disk_to_pad1	-7.8540462424e+04	-5.0837290562e+04	-9.4126277686e+02
3.1000000000e+01	disk_to_default	-3.7204045695e+03	1.9579561336e+04	2.0111155925e+03
3.1000000000e+01	disk_to_pad2	-8.3979410046e+04	-6.7427187257e+04	-1.0974311565e+03
3.1000000000e+01	disk_to_pad1	-7.8008063214e+04	-5.0891320922e+04	-9.3810739354e+02
3.2000000000e+01	disk_to_default	-4.1031073517e+03	1.9573902140e+04	2.0105712648e+03
3.2000000000e+01	disk_to_pad2	-8.4016146650e+04	-6.7414519179e+04	-1.0979520784e+03
3.2000000000e+01	disk_to_pad1	-7.7437754837e+04	-5.0952627986e+04	-9.3510337516e+02
3.3000000000e+01	disk_to_default	-4.4875323421e+03	1.9556214474e+04	2.0101396100e+03
3.3000000000e+01	disk_to_pad2	-8.4054447957e+04	-6.7388996303e+04	-1.0986155918e+03
3.3000000000e+01	disk_to_pad1	-7.7009559766e+04	-5.1025221466e+04	-9.3234180015e+02
3.4000000000e+01	disk_to_default	-4.7947841815e+03	1.9529920097e+04	2.0103671455e+03
3.4000000000e+01	disk_to_pad2	-8.4114669572e+04	-6.7362835405e+04	-1.0993745144e+03
3.4000000000e+01	disk_to_pad1	-7.6568802639e+04	-5.1110301758e+04	-9.2992419867e+02
3.5000000000e+01	disk_to_default	-5.0781856142e+03	1.9499658726e+04	2.0113104249e+03
3.5000000000e+01	disk_to_pad2	-8.4174503176e+04	-6.7341634688e+04	-1.1001576775e+03
3.5000000000e+01	disk_to_pad1	-7.6159245420e+04	-5.1204674527e+04	-9.2786090931e+02
3.6000000000e+01	disk_to_default	-5.2807703985e+03	1.9453840559e+04	2.0119621140e+03
3.6000000000e+01	disk_to_pad2	-8.4229776189e+04	-6.7329601465e+04	-1.1009290827e+03
3.6000000000e+01	disk_to_pad1	-7.5722367384e+04	-5.1305078820e+04	-9.2610289889e+02
3.7000000000e+01	disk_to_default	-5.4119485056e+03	1.9403961556e+04	2.0125726475e+03
3.7000000000e+01	disk_to_pad2	-8.4284454009e+04	-6.7328871883e+04	-1.1017169982e+03
3.7000000000e+01	disk_to_pad1	-7.5244305980e+04	-5.1406691613e+04	-9.2464266888e+02
3.8000000000e+01	disk_to_default	-5.5190804490e+03	1.9354386529e+04	2.0133043526e+03
3.8000000000e+01	disk_to_pad2	-8.4342941362e+04	-6.7341090203e+04	-1.1024860512e+03
3.8000000000e+01	disk_to_pad1	-7.5046634784e+04	-5.1505120010e+04	-9.2340480455e+02
3.9000000000e+01	disk_to_default	-5.6978927918e+03	1.9301005299e+04	2.0137198560e+03
3.9000000000e+01	disk_to_pad2	-8.4390545356e+04	-6.7358276247e+04	-1.1031575619e+03
3.9000000000e+01	disk_to_pad1	-7.4809652733e+04	-5.1595450039e+04	-9.2235150652e+02
4.0000000000e+01	disk_to_default	-5.8145602926e+03	1.9247105413e+04	2.0143315226e+03
4.0000000000e+01	disk_to_pad2	-8.4435136545e+04	-6.7384404402e+04	-1.1037657689e+03
4.0000000000e+01	disk_to_pad1	-7.5027077593e+04	-5.1674336971e+04	-9.2140641255e+02
4.1000000000e+01	disk_to_default	-5.8689730614e+03	1.9189359641e+04	2.0147168853e+03
4.1000000000e+01	disk_to_pad2	-8.4479141895e+04	-6.7415790972e+04	-1.1043728591e+03
4.1000000000e+01	disk_to_pad1	-7.5518795381e+04	-5.1740853266e+04	-9.2058392385e+02
4.2000000000e+01	disk_to_default	-5.8745549586e+03	1.9129601234e+04	2.0150257217e+03
4.2000000000e+01	disk_to_pad2	-8.4525872883e+04	-6.7455654534e+04	-1.1049426299e+03
4.2000000000e+01	disk_to_pad1	-7.5940420703e+04	-5.1794799845e+04	-9.1983968864e+02
4.3000000000e+01	disk_to_default	-5.8508028422e+03	1.9069754547e+04	2.0152129136e+03
4.3000000000e+01	disk_to_pad2	-8.4572855258e+04	-6.7493293408e+04	-1.1054065820e+03
4.3000000000e+01	disk_to_pad1	-7.6271595150e+04	-5.1835447608e+04	-9.1901644319e+02
4.4000000000e+01	disk_to_default	-5.8181585259e+03	1.9008280112e+04	2.0150645176e+03
4.4000000000e+01	disk_to_pad2	-8.4617712557e+04	-6.7531370470e+04	-1.1057415200e+03
4.4000000000e+01	disk_to_pad1	-7.6514230609e+04	-5.1741304688e+04	-9.1821681920e+02
4.5000000000e+01	disk_to_default	-5.7957667071e+03	1.8949467936e+04	2.0148687782e+03
4.5000000000e+01	disk_to_pad2	-8.4659461841e+04	-6.7559881091e+04	-1.1060224759e+03
4.5000000000e+01	disk_to_pad1	-7.6685069131e+04	-5.1647702731e+04	-9.1740439844e+02
4.6000000000e+01	disk_to_default	-5.7973720616e+03	1.8891527125e+04	2.0143658198e+03
4.6000000000e+01	disk_to_pad2	-8.4698025919e+04	-6.7583260707e+04	-1.1062554958e+03
4.6000000000e+01	disk_to_pad1	-7.6808414940e+04	-5.1572313254e+04	-9.1660526328e+02
4.7000000000e+01	disk_to_default	-5.8244966962e+03	1.8839728435e+04	2.0139583183e+03
4.7000000000e+01	disk_to_pad2	-8.4729682803e+04	-6.7593727293e+04	-1.1064059912e+03
4.7000000000e+01	disk_to_pad1	-7.6884912060e+04	-5.1512201001e+04	-9.1584459664e+02
4.8000000000e+01	disk_to_default	-5.8721349406e+03	1.8793768094e+04	2.0134470816e+03
4.8000000000e+01	disk_to_pad2	-8.4756130539e+04	-6.7596429538e+04	-1.1065267000e+03
4.8000000000e+01	disk_to_pad1	-7.6925784539e+04	-5.1469331877e+04	-9.1514807805e+02
4.9000000000e+01	disk_to_default	-5.9364394240e+03	1.8752288839e+04	2.0127979670e+03
4.9000000000e+01	disk_to_pad2	-8.4779142391e+04	-6.7586844812e+04	-1.1066706450e+03
4.9000000000e+01	disk_to_pad1	-7.6933055127e+04	-5.1443783203e+04	-9.1452979461e+02
5.0000000000e+01	disk_to_default	-6.0111675083e+03	1.8722159477e+04	2.0126146403e+03
5.0000000000e+01	disk_to_pad2	-8.4800149296e+04	-6.7567603793e+04	-1.1068811511e+03
5.0000000000e+01	disk_to_pad1	-7.6921195672e+04	-5.1430235638e+04	-9.1401258833e+02
